cpu_usage,memory_usage,network_load
0.6763950648671795,13.679885483510168,57.9
1.0209834011207022,13.68294500780931,62.1
0.7015346070220971,13.67140909651746,51.3
0.7766990291208344,13.683346256897725,44.7
1.1340141595481017,13.673264873551366,57.9
0.9026394422026698,13.689916710720471,57.9
0.7110495846267071,13.619447339568076,62.1
0.7011393513703439,13.647735400301135,48.0
0.8021055270255317,13.636049020601131,57.9
1.2336401778275103,13.66097662021874,44.7
1.0009383797886784,13.660725839538484,48.9
0.7636932707180364,13.665942077687845,51.3
0.7202354856312354,13.64748461962088,44.7
0.7572912756260877,13.652399920953927,57.9
1.2708150745136209,13.633139964710145,51.3
1.2221108046833535,13.655459445253072,48.9
0.6763103512067516,13.61367938392215,51.3
0.8079669297494263,13.61759156253417,57.9
0.8835140047297898,13.620450462289106,51.3
0.7137043760706803,13.625917481118725,57.9
0.8200826343157388,13.660475058858225,62.1
1.0147196992670615,13.679434078285704,57.9
0.8142302392868288,13.707421202202456,51.3
0.7074438115076731,13.626017793390826,71.1
0.977566110931562,13.652550389362084,64.5
0.6698384875821262,13.633491057662503,55.5
0.8577510644327617,13.646782433716158,57.9
0.9083505606430152,13.681791416680126,44.7
0.8394937976769796,13.684499848026908,44.7
0.6199123356236527,13.67928360987755,44.7
0.7892758707142917,13.678681736244933,55.5
0.9204182582199536,13.68786030914236,38.1
1.7111696126242606,13.63273871562173,57.9
1.1273251079208393,13.696587476815326,64.5
0.6009389672577043,13.661478181579255,51.3
0.7264074143131012,13.662080055211874,48.9
0.9267376330505924,13.660775995674534,57.9
0.7014028056804733,13.666895044272822,64.5
0.8582346675937345,13.705314644488292,57.9
0.8391258063023912,13.728436623208047,62.1
0.7139278556475546,13.68690734255738,57.9
0.6886621173803604,13.714593529657824,44.7
0.6823588330115484,13.675521899673685,57.9
0.6760986603697035,13.681540635999868,55.5
1.0835525491543052,13.687709840734206,71.1
1.2637637637765948,13.71910758190246,51.3
0.7570070069833008,13.661678806123462,51.3
0.7384692409823117,13.650544143920024,75.3
0.7392557323240823,13.65340304367496,44.7
0.8070570570799447,13.62942841064233,64.5
0.8201853242081114,13.648337273933755,64.5
1.1909985583522626,13.691070301849658,55.5
0.6634952428982643,13.687960621414463,51.3
0.958706685756482,13.693728577060387,44.7
0.6887483564534307,13.712085722855248,51.3
0.6260956674180846,13.717602897820916,62.1
1.0647626205401082,13.622105614778809,51.3
1.1839138061443464,13.658920218640628,51.3
1.0770868557659554,13.665440516327328,57.9
0.6766069413873481,13.660174122041916,68.7
0.8135678077766215,13.663133334068956,57.9
0.8076128467021846,13.6710580035651,51.3
0.8640120211115061,13.655559757525175,51.3
0.9272021049870602,13.678731892380982,48.9
0.6137658921411884,13.667095668817028,64.5
0.7017983582179141,13.673565810367675,44.7
0.7264074144578387,13.676274241714458,51.3
0.6444347118985547,13.68455000416296,57.9
0.9270859433615186,13.70160309042048,62.1
1.0328638497069562,13.69312670342777,57.9
0.7762128325461646,13.693578108652234,51.3
0.7141067401016556,13.633089808574091,64.5
0.6698804232540851,13.63499574174405,57.9
0.6264486625316295,13.621704365690396,53.4
0.9023121749141296,13.700750436107604,44.7
0.6447977964367055,13.722718823698171,57.9
0.7513618433120683,13.730292400241954,57.9
0.9705698184389604,13.690267803672834,75.3
0.938732085862469,13.652149140273671,44.7
0.8453350031881968,13.665039267238916,64.5
1.0271184317018367,13.681189543047507,51.3
0.7135703556148769,13.68424906734665,57.9
0.6887483563086647,13.652199296409725,68.7
0.7639802116428598,13.66518973564707,71.1
0.7767476822798045,13.671158315837202,57.9
0.7888311525747298,13.624713733853486,64.5
1.170725599519173,13.652901482314444,51.3
0.7575757575525728,13.665340204055225,55.5
0.7013149656295923,13.71118291240632,64.5
0.7514559458662688,13.663333958613162,51.3
0.6317633076938023,13.666092546095998,51.3
0.8891671884319976,13.624713733853486,57.9
1.207986480524866,13.665039267238916,55.5
0.7134363853370758,13.671358940381408,44.7
0.7262709741525128,13.688261558230773,51.3
0.7953406813747108,13.643121035784397,64.5
0.757765531039098,13.655459445253072,44.7
0.7580028816399391,13.654656947076248,62.1
1.0154193306452155,13.69011733526468,44.7
0.6636614074981679,13.659923341361658,44.7
0.5201153025708152,13.66393583224578,44.7
0.6578535179787508,13.661528337715309,55.5
0.632119163856018,13.667396605633336,51.3
0.7954901346805627,13.683496725305876,44.7
1.8760195758519127,13.683296100761671,51.3
3.148124921622852,13.646481496899847,57.9
0.8204935488254108,13.70426136563121,57.9
0.9019165726824953,13.678130018748364,48.9
0.7766503820564594,13.67140909651746,57.9
0.8077139816151515,13.673816591047933,51.3
1.0896111215409547,13.69117061412176,57.9
0.7008760950439523,13.697490287264252,62.1
0.8766437070369903,13.753765471914068,71.1
0.757433489805635,13.66945300721145,64.5
0.6887052342172097,13.6973398188561,71.1
1.3147185875312175,13.695534197958244,55.5
0.9838325605116296,13.724022883235511,64.5
0.8260842355985716,13.703408711318334,57.9
0.6639523957564819,13.70526448835224,57.9
0.8271194937430266,13.688412026638929,62.1
0.6946617436023388,13.698142317032923,64.5
0.814383261175621,13.653352887538908,57.9
0.9273182958716716,13.713590406936794,55.5
0.8198260215436903,13.691321082529916,64.5
0.6701741200461981,13.684349379618752,57.9
0.6887914840900748,13.718455552133792,68.7
2.088298005813641,13.674318152408448,56.7
0.6827007389785535,13.63700198718611,44.7
0.8708181932899492,13.650945393008437,44.7
0.9643080775233984,13.700951060651809,62.1
0.6949226820901373,13.714693841929927,51.3
0.7390705248248963,13.719207894174565,44.7
0.7385154588594958,13.696988725903738,55.5
0.4568210262710579,13.698944815209748,44.7
0.7580978635196658,13.705114019944086,44.7
1.4669926649453089,13.711634317630784,68.7
0.6319609560811585,13.699095283617902,71.1
0.6011647568379459,13.628375131785248,57.9
0.7635976716354236,13.63695183105006,62.1
0.732531930832522,13.658619281824318,44.7
0.7951414976326419,13.654857571620454,44.7
0.8272231622890587,13.689314837087856,75.3
0.9077250531823752,13.702255120189148,38.1
0.5569810375484394,13.69673794522348,51.3
0.7010954617277747,13.704512146311467,55.5
0.5631335251581788,13.720211016895597,51.3
0.5510676937316674,13.661428025443204,51.3
0.8947566011364643,13.714593529657824,48.9
0.6378986866902636,13.67471940149686,51.3
0.5072645290933195,13.687609528462104,44.7
0.6009013520046835,13.69112045798571,62.1
0.7385616823775933,13.671559564925614,57.9
0.7135703556148769,13.667647386313597,57.9
1.0269254852210563,13.677728769659952,48.9
0.8139753303154862,13.685753751428196,44.7
1.1029642163367726,13.695132948869832,64.5
0.71978469043421,13.70135230974022,55.5
0.6320005006009808,13.707371046066404,44.7
0.7200550998103665,13.703057618365971,57.9
0.9462338638981151,13.731897396595604,62.1
0.7950917172846488,13.734304891126076,51.3
1.0650961720350691,13.707070109250097,51.3
0.7330827067208787,13.74759626717973,51.3
0.7140172866705257,13.762743420267292,57.9
0.8138734114109525,13.787971956701211,64.5
0.8015530089714531,13.768160282960856,68.7
0.8461297399515786,13.770016059994765,51.3
0.856946268768354,13.794241473707652,51.3
0.7701941139522432,13.836071691174627,57.9
0.6570713392029148,13.792084759857437,55.5
0.5576790526536257,13.77222292998103,57.9
0.8581809069655577,13.81390267903985,44.7
0.914729653506555,13.80176489411538,44.7
0.5384422740437032,13.806178634087916,62.1
0.6135353408761546,13.805125355230834,64.5
0.6386975579329572,13.792937414170312,64.5
0.5138810553768565,13.75607265417244,57.9
0.7534375588329851,13.751759226472007,62.1
0.7518325919142939,13.765752788430383,57.9
0.6009389671128247,13.555297641558171,57.9
0.5448738022865314,13.553843113612675,57.9
0.5073280720427675,13.515473669533256,62.1
0.4758625007886081,13.470834708447397,51.3
1.0708247230219,13.454383495822496,57.9
0.9772599134399228,13.49977479894913,44.7
0.595014405583072,13.532928004879189,62.1
0.6703420624385643,13.533178785559446,57.9
0.6200676437374426,13.49365575035084,51.3
0.5419029616266187,13.496514650105778,75.3
0.6639108103617701,13.516075543165876,57.9
0.4945536497040876,13.334811267475652,64.5
0.6320796044865631,13.32919378023788,71.1
0.5632745025281878,13.341482033570506,55.5
0.4631078290196626,13.303313214035292,64.5
0.6515882463734073,13.305720708565763,51.3
0.8138734112663712,13.381958035364088,71.1
0.4819729594507862,13.372428369514298,55.5
0.4630788485547441,13.40432767204307,44.7
0.594753646894759,13.335513453380374,44.7
0.7329908532304046,13.279639517818971,64.5
0.6446767228064232,13.297495102253317,68.7
0.8077139816151515,13.287012469818546,51.3
0.5506539014379115,13.28485575596833,64.5
0.5573996366877054,13.294184797273914,57.9
0.5820138933387966,13.302962121082931,68.7
0.6378189094666737,13.223564957713362,51.3
0.6762680024057488,13.245332720759723,64.5
0.8575899844204997,13.285959190961464,51.3
0.457021223302732,13.273871562173044,62.1
0.5068518866501392,13.268404543343427,44.7
0.4635139367303651,13.189508941334374,57.9
0.575863795647706,13.232392437658431,71.1
0.6133433470905061,13.24678724870522,48.9
0.7642194938441804,13.309131325817267,64.5
0.5882352942273457,13.271614536050723,51.3
0.5133341679188703,13.270410788785489,57.9
0.5071057409721362,13.27572733920695,62.1
0.5383074612558829,13.291476365927132,44.7
0.9459967422680506,13.30090571950482,51.3
0.60685685683994,13.306723831286796,55.5
0.5632745025273636,13.314698656918988,57.9
0.4757731313442832,13.313996471014269,51.3
0.475475475481744,13.320215831884656,71.1
0.7201903807034995,13.289068871396658,57.9
0.5756836244018899,13.288617466172196,51.3
0.5446350318519109,13.30687429969495,44.7
0.4634849054177579,13.28124451417262,68.7
0.4507606585946178,13.2969935408928,51.3
0.6700062617807987,13.24779037142625,64.5
0.7389779558712917,13.3216202036941,51.3
0.5506883605261663,13.26780266971081,62.1
0.6010894746496547,13.272266565819397,44.7
0.4947704641050165,13.258122535452864,57.9
0.6318818818883045,13.22582198383568,51.3
0.675971709377734,13.238160393304357,55.5
0.6452017037066327,13.281294670308672,44.7
0.582050319292847,13.292529644784214,71.1
0.5819410549626696,13.229483381767444,51.3
0.5319148936743687,13.235151025141263,55.5
0.5698540922523847,13.26524470677218,51.3
0.6384177254919621,13.236705865358864,44.7
0.9267376330492424,13.29604057430782,64.5
0.6381780642054906,13.334510330659343,62.1
0.6325942628137113,13.285307161192794,44.7
0.5571205007191509,13.288216217083782,38.1
0.4882017900906561,13.229433225631391,57.9
0.7212744606989645,13.2478405275623,68.7
0.7636932707180364,13.254511293657156,57.9
0.5195292938425382,13.248943962555437,44.7
0.5569810376925233,13.270661569465746,57.9
0.5323146291720207,13.27016000810523,51.3
0.5321813173629124,13.298448068838294,62.1
0.5510331873012149,13.27798436532927,44.7
0.8577510642882373,13.325432070034015,57.9
0.5072010017678679,13.299401035423273,48.0
0.5133341680638779,13.298849317926706,75.3
0.6007509386498526,13.316554433952897,44.7
0.7259528131602337,13.27276812717991,38.1
0.8272231621443495,13.313996471014269,51.3
0.6129980610571693,13.34524374377437,57.9
0.5133663055366213,13.333557364074364,48.9
0.5260191621785282,13.33671720064561,44.7
0.481942792776195,13.33375798861857,57.9
0.6135737540580664,13.247740215290198,57.9
0.7636932707191448,13.288266373219834,44.7
0.5628869847441678,13.29107511683872,48.9
0.4258250361117746,13.300554626552458,44.7
0.5758277523473652,13.247740215290198,44.7
0.4569068035183647,13.244680690991055,64.5
0.6762256590527755,13.235351649685471,68.7
0.5692837034200693,13.241420542147706,51.3
0.4758625007886081,13.255113167289773,57.9
0.5257557739774228,13.260730654527544,57.9
0.4566781357403471,13.285959190961464,64.5
0.5317485141451641,13.248342088922817,55.5
0.7960885100096533,13.25636707069106,71.1
0.3937746109888849,13.256066133874752,71.1
0.3502626970574596,13.264642833139565,44.7
0.4256384576457037,13.235853211045988,64.5
0.4629050419062253,13.229332913359288,68.7
0.5697827311479529,13.231840720161864,51.3
0.7331286422443242,13.261533152704368,51.3
0.5132699047523204,13.270711725601798,48.9
0.4194315764106449,13.280191235315538,71.1
0.5256899679905018,13.298949630198807,57.9
0.5635566688407323,13.28620997164172,62.1
0.8014024543114857,13.28816606094773,57.9
1.159365795489279,13.303513838579498,71.1
0.5694261935530847,13.30587117697392,55.5
0.7265439058924841,13.269708602880767,51.3
0.6882743085104863,13.256417226827113,57.9
0.6138043343437829,13.2625362754254,62.1
0.7887323942274236,13.271815160594931,44.7
0.7769423560281865,13.328290969788952,44.7
0.7326695472013967,13.366158852507857,75.3
0.5507228236368462,13.285658254145154,71.1
0.4822144288688719,13.220104184325804,51.3
0.5133984473236524,13.225872139971733,62.1
0.5383074612558829,13.233746653331822,51.3
0.7642194938430578,13.230536660624525,57.9
0.5006257821118112,13.233796809467874,55.5
0.4760413404383001,13.257420349548145,51.3
0.5320147712911023,13.243276319181613,57.9
0.5319148936751503,13.246034906664446,42.3
0.6696288878112995,13.275476558526693,44.7
1.0021295252985285,13.278485926689786,71.1
0.6881020893859784,13.278184989873475,68.7
0.6260172780769153,13.26358955428248,51.3
0.5944187210326817,13.224568080434391,57.9
0.5007197847195783,13.224066519073878,57.9
0.5627110165732034,13.249345211643847,68.7
0.7342328207885345,13.254912542745569,64.5
0.5006257822567761,13.245031783943416,51.3
0.4379653381424617,13.262686743833552,64.5
0.5070422535561079,13.24844240119492,68.7
0.4880185196944069,13.254611605929258,71.1
0.6262132882461913,13.249947085276466,57.9
0.5820503191479816,13.267301108350294,56.7
0.5442602439034658,13.260830966799649,51.3
0.4756837954617481,13.267050327670036,51.3
0.5572251440837306,13.28977105730138,51.3
0.5882721071055101,13.312341318524568,62.1
1.1399937363379848,13.29604057430782,57.9
0.4507042253352864,13.245382876895777,57.9
0.5382400800284586,13.28325075961468,51.3
0.5010333813784342,13.249244899371744,55.5
0.488049055204371,13.236455084678605,44.7
0.6203007518735006,13.229232601087183,57.9
0.7203257124381679,13.288667622308246,64.5
0.4947394789814439,13.279990610771332,48.9
0.5570507605489041,13.289068871396658,57.9
0.5196594038586397,13.263790178826689,44.7
0.5568416443283297,13.280642640540002,71.1
0.4759220990722497,13.264743145411666,48.9
0.8079163274490213,13.261031591343851,57.9
0.5446350318511151,13.279489049410817,51.3
0.4694541812725674,13.27572733920695,71.1
0.4946465468889158,13.218649656380313,48.9
0.4882323485402509,13.242774757821095,64.5
0.5697470572979881,13.248994118691488,57.9
0.6578947368718531,13.261733777248574,44.7
0.5194317542231062,13.262486119289347,51.3
0.5505849964894622,13.28189654394129,55.5
0.4757433489886153,13.284956068240431,51.3
0.5817226496125016,13.27076188173785,51.3
0.4884769539255131,13.264091115642996,44.7
0.95828635852844,13.30256087199452,51.3
0.4756242568428206,13.31800896189839,57.9
0.4882323485402509,13.31244163079667,48.9
0.4823654701617244,13.300354002008252,44.7
0.4943679599731041,13.294335265682069,44.7
0.588493082041083,13.269608290608664,44.7
0.6891366997195547,13.29142620979108,51.3
0.5442261978478911,13.30356399471555,48.9
0.5191718271557733,13.260028468622822,44.7
0.5382400800292402,13.263138149058015,71.1
0.6006006007217621,13.26850485561553,57.9
0.8647700212367511,13.255564572514237,44.7
0.8203907815972542,13.28024139145159,55.5
0.4631078290203305,13.312190850116412,44.7
0.5509986850469204,13.324328635040882,44.7
0.5257557739774228,13.293031206144729,44.7
0.5383074612551013,13.280642640540002,57.9
0.5698184094655261,13.30090571950482,42.3
0.8892785570679251,13.303764619259756,51.3
0.6192144108027122,13.300253689736149,51.3
0.4881101376894321,13.269658446744716,44.7
0.4695129585576865,13.271865316730985,44.7
0.4881406846659786,13.26549548745244,48.9
0.6015037593756745,13.24974646073226,51.3
0.9018600863936824,13.236455084678605,57.9
0.5009078955892505,13.242373508732683,64.5
0.5006571124891224,13.243777880542128,57.9
0.5007197847195783,13.243376631453716,71.1
0.4443609963466173,13.2560159777387,68.7
0.6260564702936904,13.265997048812954,44.7
1.021687351065708,13.279338581002662,44.7
0.4447228313153459,13.30095587564087,62.1
0.5633097577184429,13.208367648489748,44.7
0.5568764859832811,13.20776577485713,57.9
0.5256899681354383,13.220354965006065,48.9
0.5697470572979881,13.25205364299063,57.9
0.9271440206796484,13.26288736837776,51.3
0.5940841723181336,13.260429717711236,48.9
0.5072962986503882,13.257871754772609,51.3
0.6138043341988464,13.26384033496274,68.7
0.5944559163713734,13.25802222318076,51.3
0.9080092679278238,13.311689288755897,38.1
0.6007509387955565,13.311889913300105,55.5
0.5319814744407267,13.330949244999683,44.7
0.550826239433988,13.333055802713847,44.7
0.5879409556822424,13.34559483672673,55.5
0.5441921560515368,13.280642640540002,44.7
0.9517845961296558,13.303062433355034,57.9
0.5382400801733951,13.296943384756748,62.1
0.4946155772836107,13.315601467367916,64.5
0.5444305380975862,13.318209586442595,44.7
0.525689968134671,13.292579800920263,55.5
0.5822689706588591,13.298849317926706,44.7
0.7575757575525728,13.281695919397084,51.3
0.5316154857041937,13.2871629382267,48.9
0.4945846115553394,13.284655131424124,51.3
0.6010894746496547,13.245533345303931,71.1
0.5322812950668094,13.251552081630114,62.1
0.5633450174679666,13.27076188173785,71.1
1.0327345558672365,13.31274256761298,51.3
0.6005630279597227,13.356980279610427,44.7
0.6197183098533259,13.348955297842185,62.1
0.5384085643717356,13.348453736481668,57.9
0.5384422740429073,13.29107511683872,57.9
0.5696044065582413,13.291024960702668,55.5
0.8395989975457638,13.307476173327569,57.9
0.6255082254327249,13.310636009898817,71.1
0.6070087609344057,13.297846195205675,75.3
0.4945536497033629,13.322523014143028,64.5
0.6194468777322726,13.325181289353758,64.5
0.5322812949217877,13.286912157546444,68.7
0.845493831083985,13.293231830688937,44.7
0.5257557739774228,13.29077418002241,51.3
0.5571553774243228,13.279338581002662,55.5
0.5321146864236823,13.278786863506095,51.3
0.5069153262557364,13.281394982580776,51.3
0.5823054286935729,13.274623904213817,55.5
1.0337698138639269,13.287263250498803,57.9
0.4945536497040876,13.29042308707005,64.5
0.5696400625453464,13.290021837981635,48.9
0.6006381780414785,13.282398105301803,57.9
0.5757196496600159,13.247589746882044,51.3
0.769953051631532,13.283601852567042,62.1
0.8887776179233242,13.382208816044344,64.5
0.9710562584982512,13.417318111280416,64.5
0.745287154866773,13.479762500664568,51.3
0.4884769539255131,13.477655942950404,62.1
1.107565233726305,13.492903408310069,44.7
1.1029642161924755,13.514069297723816,57.9
0.6008637417500609,13.532777536471034,64.5
0.6071607410950293,13.55855779040152,64.5
0.5322146389459022,13.568689329883927,55.5
0.5006257822567761,13.55238858566718,51.3
0.4885381435721001,13.566532616033712,57.9
0.9018036071798008,13.597579264249608,64.5
0.5755035657185914,13.556049983598944,57.9
1.0997250687383795,13.607560335323862,68.7
0.6259389083625138,13.525504896743564,51.3
0.5068201725840993,13.544263291626834,64.5
1.244917109785689,13.492903408310069,44.7
0.7583829521739034,13.5070474386766,44.7
0.5505505504811481,13.528664733314807,55.5
0.4884157796043666,13.294084485001813,61.2
0.4380475594200419,13.299802284511683,51.3
0.5258545134920922,13.27372109376489,44.7
0.8954850022957288,13.306473050606538,55.5
0.5942699862084453,13.3036141508516,71.1
0.6740582084321858,13.323225200047748,64.5
0.5823418910050577,13.31670490236105,71.1
0.4006761409244177,13.286310283913824,57.9
0.5381727159580407,13.282999978934424,55.5
0.9523809523934544,13.264091115642996,51.3
0.4946155772829002,13.27542640239064,51.3
0.5636625539596025,13.234599307644698,44.7
0.4884463648495227,13.233395560379462,51.3
0.5444646098701753,13.241671322827964,55.5
0.4696011520882734,13.241420542147706,51.3
1.1699199198452703,13.29142620979108,44.7
0.5751797436234796,13.32001520734045,62.1
0.7194694695554489,13.324178166632729,71.1
0.5819410549626696,13.302410403586364,51.3
0.6194856391905006,13.223514801577313,62.1
0.4569068035183647,13.217596377523227,44.7
0.8645533141962858,13.28520684892069,51.3
0.4445000938851962,13.29172714660739,75.3
0.588198485667462,13.29343245523314,64.5
0.5758277523473652,13.242473821004788,44.7
0.519334251078817,13.262686743833552,55.5
0.5508607199505917,13.277884053057168,71.1
1.1333750781612937,13.251652393902216,64.5
0.3879607034050139,13.225270266339114,62.1
0.595200801926083,13.242975382365303,51.3
0.5320147712911023,13.25862409681338,64.5
0.4818221638317226,13.263138149058015,62.1
0.4571070757548625,13.25365863934428,44.7
0.8204421618497975,13.263639710418532,71.1
0.5258874350984115,13.2888180907164,42.3
0.5320813772101047,13.288667622308246,44.7
0.5319148935302138,13.268053450391069,64.5
0.4943679599731041,13.239614921249853,48.9
0.5507572913503793,13.257119412731834,51.3
1.0326052943919422,13.273821406036992,44.7
0.6574004508181446,13.22772791700564,55.5
0.538408564370954,13.206913120544254,71.1
0.6508949806215298,13.19893829491206,57.9
0.6069327993824771,13.230536660624525,48.9
0.5133663056808899,13.238411173984614,51.3
0.9779338014391216,13.259777687942565,64.5
0.5381390400291366,13.262686743833552,64.5
0.7009199575129088,13.255915665466595,57.9
0.5821231847371706,13.23630461627045,55.5
0.5070422535561079,13.2313893149374,44.7
0.5321479996621861,13.221608868407351,57.9
0.9273182958730216,13.284805599832278,57.9
0.5823054285486364,13.234097746284183,57.9
0.5635919593632508,13.238461330120666,55.5
0.525953290390575,13.244128973494488,57.9
0.5007511267191518,13.246987873249426,51.3
0.4445557572869063,13.249595992324103,64.5
0.7395800689039049,13.291175429110822,44.7
0.525426909415927,13.300755251096664,44.7
0.6133049627518261,13.290623711614256,75.3
0.5512057625360143,13.296491979532284,57.9
0.6439914968290026,13.286410596185927,64.5
0.4884463648488122,13.28651090845803,44.7
1.07668231610144,13.31866099166706,57.9
0.5381727159588223,13.321921140510408,68.7
0.5882352940833613,13.326385036618994,57.9
0.4822446295596307,13.24026695101852,57.9
0.4818523154057601,13.245784125984189,64.5
0.5318816093243441,13.267652201302656,38.1
0.870709095545763,13.265595799724542,42.3
0.5694261936979501,13.2510505202696,61.2
0.5317817816948747,13.22286277180864,64.5
0.4257183999040421,13.222210742039971,57.9
0.5570507604039818,13.22873103972667,62.1
0.9144431917596876,13.288366685491935,51.3
0.5752876437755958,13.307275548783362,57.9
0.6508135169192428,13.26193440179278,51.3
0.6134969325037076,13.2625362754254,51.3
0.5382063959585963,13.258925033629689,62.1
0.5010020040366499,13.232392437658431,51.3
1.046497054723119,13.301206656321128,57.9
0.5629574028320263,13.339425631992391,51.3
0.5444986857626759,13.260530029983338,51.3
0.6070847415019927,13.27372109376489,62.1
0.5005318150823967,13.228831351998773,71.1
0.8453879391894503,13.238661954664872,64.5
1.1086057871660415,13.257520661820246,57.9
0.5068518866501392,13.221759336815508,51.3
0.594679186199329,13.237357895127532,55.5
0.5132699048980669,13.247338966201786,51.3
0.4754754754810477,13.271915472867034,44.7
0.5443964708788229,13.222361210448126,44.7
0.8076634108480647,13.262435963153296,44.7
0.5321146864229007,13.283601852567042,62.1
0.6318423522115637,13.259075502037843,57.9
0.5383411581228188,13.265395175180336,57.9
0.5504128095376899,13.26649861017347,64.5
0.4822144288695824,13.249696304596208,57.9
0.970873786436087,13.289620588893223,55.5
0.5507917630903307,13.2708120378739,51.3
0.6759717093787145,13.289670745029277,51.3
0.5133663056808899,13.242624289412944,51.3
0.469424798147287,13.23600367945414,57.9
0.5506194468083834,13.274222655125405,62.1
0.9139852259689718,13.29634151112413,51.3
0.5443964708788229,13.294184797273914,57.9
0.5447714463864628,13.296843072484643,62.1
0.5257886830769678,13.299451191559324,71.1
0.5379034276343475,13.260780810663595,44.7
0.5444986856177536,13.259125658173897,51.3
1.0081402630560916,13.303965243803962,68.7
0.5319814744407267,13.30090571950482,57.9
0.6319214165105649,13.289821213437431,44.7
